country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;domain_discards;domain_landings;supra_region;sub_region;eez_indicator;geo_indicator;nep_sub_region;specon_tech;deep;species;totwghtlandg;totvallandg;discards;confidential
PSP;2019;1;VL0006;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;2.637;6774.704032;NK;N
PSP;2019;1;VL0612;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.16;764.3090805;NK;A
PSP;2019;1;VL1218;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.059;247.9913506;NK;A
PSP;2019;1;VL1824;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POP;0.129;547.6337506;NK;A
PSP;2019;1;VL2440;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.01;17.91469589;NK;A
PSP;2019;1;VL0006;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;1.43;14218.75205;NK;A
PSP;2020;1;VL0612;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;SLM;0.172;156.7891825;NK;A
PSP;2020;1;VL1218;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.005;62.98188354;NK;A
PSP;2020;1;VL1824;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SPU;0.004;13.55845421;NK;A
PSP;2020;1;VL2440;DFN;GTR;DEF;50D100;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;SWA;0.641;3659.199197;NK;A
PSP;2020;1;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NEU;NA;NK;NA;CTC;0.002;11.26432073;0;A
PSP;2020;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.067;281.6172964;0;A
PSP;2020;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NEU;NA;NK;NA;SBA;0.008;23.33508405;0;A
PSP;2020;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.003;16.89648109;0;A
PSP;2020;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA5_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NEU;NA;NK;NA;RSE;0.005;48.36570207;0;A
PSP;2014;2;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.121;350.1137406;0;N
PSP;2014;3;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NEU;NA;NK;NA;BSS;0.075;726.7031992;0;A
PSP;2014;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CIL;0.007;30.88097811;0;A
PSP;2014;4;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;3.184;17932.7986;0;N
PSP;2014;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.164;723.8209663;0;N
PSP;2014;5;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.007;33.98307445;0;A
PSP;2014;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;EU;NGI;NA;NK;NA;MTS;0.041;294.0337199;0;A
PSP;2014;6;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;EU;NGI;NA;NK;NA;MUL;0.171;173.1410557;0;N
PSP;2015;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUR;0.008;89.01242759;0;A
PSP;2015;7;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUT;0.002;13.73272407;0;A
PSP;2015;8;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.197;941.0555553;0;N
PSP;2015;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;1.375;5779.459441;0;N
PSP;2015;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.594;5906.25085;0;N
PSP;2015;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBR;0.005;63.77018263;0;A
PSP;2016;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.345;63.77018263;0;N
PSP;2016;2;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BGR;0.003;63.77018263;NK;A
PSP;2016;3;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MLR;0.005;63.77018263;NK;A
PSP;2016;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.004;63.77018263;NK;A
PSP;2016;4;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOO;0.001;63.77018263;NK;A
PSP;2016;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;VMA;0.005;63.77018263;NK;A
PSP;2017;5;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BBS;NK;63.77018263;NK;A
PSP;2017;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DPX;NK;63.77018263;NK;A
PSP;2017;6;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MMH;NK;63.77018263;NK;A
PSP;2017;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;NK;63.77018263;NK;A
PSP;2017;7;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;YLL;NK;63.77018263;NK;A
PSP;2017;8;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ANF;0.022;63.77018263;NK;A
PSP;2017;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ANN;0.185;63.77018263;NK;A
PSP;2018;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ATB;0.011;63.77018263;NK;A
PSP;2018;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BAR;0.029;NK;NK;A
PSP;2018;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BBS;0.01;NK;NK;A
PSP;2018;2;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BLL;0.002;NK;NK;A
PSP;2018;3;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BLU;0.01;NK;NK;A
PSP;2018;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BOY;0.086;NK;NK;A
PSP;2018;4;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CBM;0.002;63.77018263;NK;A
PSP;2018;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CET;0.051;63.77018263;NK;A
PSP;2018;5;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;COB;0.018;63.77018263;NK;A
PSP;2019;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;COE;0.003;63.77018263;NK;A
PSP;2019;6;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTB;0.005;63.77018263;NK;A
PSP;2019;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.026;63.77018263;NK;A
PSP;2019;7;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DPX;0.095;63.77018263;NK;A
PSP;2019;8;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GUX;0.011;63.77018263;NK;A
PSP;2019;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HMY;0.021;63.77018263;NK;A
PSP;2019;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HOM;0.028;22.82544948;NK;A
PSP;2019;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;IAX;0.518;2827.209509;NK;A
PSP;2019;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JAX;0.028;24.8509347;NK;A
PSP;2019;1;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MGR;0.005;21.70698099;NK;A
PSP;2020;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MLR;0.004;2.972965155;NK;A
PSP;2020;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MMH;0.004;6.212944341;NK;A
PSP;2020;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUE;0.027;220.9561408;NK;A
PSP;2020;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUF;0.018;20.85150036;NK;A
PSP;2020;1;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUX;0.037;221.8913498;NK;A
PSP;2020;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;16.114;41398.39999;NK;N
PSP;2020;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;NUE;0.001;0;NK;A
PSP;2020;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POP;0.065;275.9394867;NK;A
PSP;2020;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.059;105.6967058;NK;A
PSP;2014;1;VL0006;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SMD;0.003;10.67070411;NK;A
PSP;2014;1;VL0612;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.101;971.9603086;NK;A
PSP;2014;1;VL1218;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.072;363.4253376;NK;N
PSP;2014;1;VL1824;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.147;839.1611262;NK;A
PSP;2014;1;VL2440;DFN;GTR;DEF;50D100;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;VMA;0.116;0;NK;A
PSP;2014;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BBS;0;0;0.241;N
PSP;2014;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BGR;0;0;0.65;N
PSP;2014;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0;0;0.06;N
PSP;2015;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BRB;0.359;5086.562645;NK;A
PSP;2015;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.91;12893.51534;NK;N
PSP;2015;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTB;0.261;779.8609061;NK;A
PSP;2015;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GPD;33.702;40368.91673;NK;N
PSP;2015;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HOM;0.177;881.7612384;NK;A
PSP;2015;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JRS;0.071;292.4512062;NK;A
PSP;2016;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MIA;0.115;1175.794023;NK;A
PSP;2016;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.189;514.5930491;NK;A
PSP;2016;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.001;4.341396198;NK;A
PSP;2016;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;10.284;49125.96615;NK;N
PSP;2016;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.111;633.652279;NK;A
PSP;2016;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.038;44.03067053;NK;A
PSP;2017;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBA;0.014;143.1401419;NK;A
PSP;2017;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBR;0.019;107.0110469;NK;N
PSP;2017;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.002;34.59646299;NK;A
PSP;2017;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.025;354.2174544;NK;A
PSP;2017;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;VMA;0.002;2.097645357;NK;A
PSP;2017;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WEG;0.003;3.037562381;NK;A
PSP;2017;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BBS;0.002;5.138190392;NK;A
PSP;2018;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BRB;0.012;41.38052667;NK;A
PSP;2018;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.003;43.34656988;NK;A
PSP;2018;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DPX;0.452;2159.173152;NK;N
PSP;2018;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MNZ;0.014;47.6957332;NK;A
PSP;2018;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.003;5.374408768;NK;A
PSP;2018;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.014;139.2045655;NK;A
PSP;2018;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.003;2.734695044;NK;A
PSP;2018;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RSE;0.012;105.5966281;NK;A
PSP;2018;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WRX;0.025;109.700022;NK;A
PSP;2019;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;YLL;0.012;17.43799073;NK;A
PSP;2019;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMB;0.038;109.9530756;NK;N
PSP;2019;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ANN;0.005;4.148511607;NK;A
PSP;2019;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BAR;0.015;38.67739852;NK;A
PSP;2019;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BBS;0.021;203.4768958;NK;N
PSP;2019;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BLU;0.004;8.022142629;NK;A
PSP;2019;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.044;170.3005005;NK;A
PSP;2019;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.015;84.48240547;NK;A
PSP;2019;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CBM;0.02;219.0894992;NK;A
PSP;2019;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;COB;0.012;40.75920976;NK;A
PSP;2020;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTB;0.002;5.767291907;NK;A
PSP;2020;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.002;36.28144037;NK;A
PSP;2020;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.013;57.3760522;NK;A
PSP;2020;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DOL;0.032;38.30671676;NK;A
PSP;2020;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;FOR;0.022;47.27791967;NK;A
PSP;2020;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GPD;0.028;22.82544948;NK;A
PSP;2020;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GUX;0.019;46.06639165;NK;A
PSP;2020;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;HKE;0.013;56.43815057;NK;A
PSP;2020;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HOM;0.015;163.4500756;NK;A
PSP;2014;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;JAX;0.036;26.75668639;NK;A
PSP;2014;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JOD;0.021;110.7201373;NK;A
PSP;2014;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;LTA;0.162;164.0283686;NK;A
PSP;2014;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MMH;0.001;0.700202624;NK;A
PSP;2014;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;MON;0.195;500.9735632;NK;N
PSP;2014;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NEU;NA;NK;NA;MUL;0.05;238.8465876;NK;N
PSP;2014;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.441;1853.630264;NK;N
PSP;2014;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;NA;817.9778131;NK;N
PSP;2015;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;NA;5903.776265;NK;N
PSP;2015;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POP;NA;348.0114137;NK;A
PSP;2015;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POX;0.015;33.90027293;NK;A
PSP;2015;1;VL0612;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;REA;0.01;92.51100749;NK;N
PSP;2015;1;VL1218;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.002;19.13598345;NK;A
PSP;2015;1;VL1824;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RSE;0.077;664.5745054;NK;A
PSP;2016;1;VL2440;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.081;363.6860166;NK;A
PSP;2016;1;VL0006;DFN;GTR;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBZ;0.008;15.56455422;NK;A
