country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;rectangle_type;rectangle_lat;rectangle_lon;c_square;species;totwghtlandg;totvallandg;confidential
PSP;2020;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:3;SKJ;17.995219;0;NA
PSP;2014;2;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:3;BET;51.864741;0;NA
PSP;2014;3;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;SKJ;135.066995;0;NA
PSP;2014;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;YFT;67.187443;0;NA
PSP;2014;4;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;YFT;2.092593;0;NA
PSP;2014;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;BET;1.004531;0;NA
PSP;2014;5;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;SKJ;10.404877;0;NA
PSP;2014;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;BET;2.853;0;NA
PSP;2014;6;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;SKJ;54.126;0;NA
PSP;2015;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;YFT;22.382;0;NA
PSP;2015;7;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:3;SKJ;80.434769;0;NA
PSP;2015;8;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:4;YFT;124.068168;0;NA
PSP;2015;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:4;BET;19.893885;0;NA
PSP;2015;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:4;BET;6.840981;0;NA
PSP;2015;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:4;SKJ;2.719434;0;NA
PSP;2016;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:4;YFT;1.809942;0;NA
PSP;2016;2;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:4;YFT;55.849452;0;NA
PSP;2016;3;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:4;BET;28.489626;0;NA
PSP;2016;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:103:4;SKJ;60.700744;0;NA
PSP;2016;4;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:4;YFT;10.392901;0;NA
PSP;2016;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:4;BET;49.454678;0;NA
PSP;2017;5;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:4;SKJ;86.624463;0;NA
PSP;2017;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:4;SKJ;47.873033;0;NA
PSP;2017;6;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:4;YFT;10.532731;0;NA
PSP;2017;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:4;BET;12.2721;0;NA
PSP;2017;7;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:4;BET;1.54;0;NA
PSP;2017;8;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:103:4;SKJ;19.289;0;NA
PSP;2017;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:1;YFT;6.452;0;NA
PSP;2018;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:1;BET;0.635;0;NA
PSP;2018;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:1;SKJ;9.324;0;NA
PSP;2018;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:1;YFT;13.996;0;NA
PSP;2018;2;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:1;BET;29.806765;0;NA
PSP;2018;3;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:1;SKJ;49.231436;0;NA
PSP;2018;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;YFT;30.828612;0;NA
PSP;2018;4;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;YFT;5.539239;0;NA
PSP;2018;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;BET;5.104259;0;NA
PSP;2018;5;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;SKJ;51.779349;0;NA
PSP;2019;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;YFT;1.513568;0;NA
PSP;2019;6;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;BET;14.315348;0;NA
PSP;2019;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;BET;1.134597;0;NA
PSP;2019;7;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;SKJ;22.509854;0;NA
PSP;2019;8;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:1;YFT;12.742349;0;NA
PSP;2019;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:2;BET;0.546;0;NA
PSP;2019;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:2;SKJ;6.766;0;NA
PSP;2019;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:2;YFT;2.268;0;NA
PSP;2019;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:2;BET;1.392;0;NA
PSP;2019;1;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:2;SKJ;26.482;0;NA
PSP;2020;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:2;YFT;10.447;0;NA
PSP;2020;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:2;DOL;0.072;0;NA
PSP;2020;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:2;LOB;0.004;0;NA
PSP;2020;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;WAH;0.043;0;NA
PSP;2020;1;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;YFT;4.2856;0;NA
PSP;2020;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;BET;3.694382;0;NA
PSP;2020;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;SKJ;23.138175;0;NA
PSP;2020;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;BET;2.025;0;NA
PSP;2020;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;SKJ;25.338;0;NA
PSP;2014;1;VL0006;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;YFT;9.425;0;NA
PSP;2014;1;VL0612;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;BET;0.297;0;NA
PSP;2014;1;VL1218;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;SKJ;5.656;0;NA
PSP;2014;1;VL1824;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:2;YFT;2.23;0;NA
PSP;2014;1;VL2440;DFN;GTR;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:3;BET;32.465961;0;NA
PSP;2014;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:3;SKJ;84.046134;0;NA
PSP;2014;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:3;YFT;29.991047;0;NA
PSP;2014;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:3;BET;2.623272;0;NA
PSP;2015;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:3;SKJ;53.995782;0;NA
PSP;2015;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:3;YFT;3.506143;0;NA
PSP;2015;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:3;BET;2.830444;0;NA
PSP;2015;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:3;SKJ;32.623826;0;NA
PSP;2015;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;YFT;24.460714;0;NA
PSP;2015;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;BET;4.174;0;NA
PSP;2016;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;SKJ;52.057;0;NA
PSP;2016;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;YFT;19.395;0;NA
PSP;2016;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;BET;0.664;0;NA
PSP;2016;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;SKJ;9.484;0;NA
PSP;2016;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;YFT;4.647;0;NA
PSP;2016;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;YFT;39.175339;0;NA
PSP;2017;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;BET;14.665365;0;NA
PSP;2017;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;SKJ;169.605023;0;NA
PSP;2017;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;SKJ;62.640154;0;NA
PSP;2017;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:3;BET;6.574509;0;NA
PSP;2017;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:4;SKJ;14.303411;0;NA
PSP;2017;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:4;YFT;5.34067;0;NA
PSP;2017;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:4;YFT;34.859584;0;NA
PSP;2018;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:4;BET;1.052238;0;NA
PSP;2018;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:4;BET;1.943;0;NA
PSP;2018;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:104:4;SKJ;37.024;0;NA
PSP;2018;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:4;YFT;14.6;0;NA
PSP;2018;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:4;SKJ;14.030369;0;NA
PSP;2018;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:4;YFT;1;0;NA
PSP;2018;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:4;YFT;1.0714;0;NA
PSP;2018;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:4;DOL;0.229;0;NA
PSP;2018;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:4;BET;0.906;0;NA
PSP;2019;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:4;SKJ;17.27;0;NA
PSP;2019;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:104:4;YFT;6.808;0;NA
PSP;2019;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:1;DOL;0.005;0;NA
PSP;2019;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:1;BET;1.020852;0;NA
PSP;2019;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:1;SKJ;2.979611;0;NA
PSP;2019;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:1;YFT;2.72371;0;NA
PSP;2019;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:1;SKJ;21.445896;0;NA
PSP;2019;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:1;BET;15.679443;0;NA
PSP;2019;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:1;YFT;3.440741;0;NA
PSP;2019;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;BET;2.131;0;NA
PSP;2020;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;SKJ;35.612;0;NA
PSP;2020;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;YFT;32.234;0;NA
PSP;2020;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;YFT;258.80878;0;NA
PSP;2020;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;SKJ;67.145336;0;NA
PSP;2020;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;BET;3.044368;0;NA
PSP;2020;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;SKJ;17.477008;0;NA
PSP;2020;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;BET;2.042;0;NA
PSP;2020;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:1;SKJ;37.338;0;NA
PSP;2020;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;YFT;20.04;0;NA
PSP;2014;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;BET;10.397685;0;NA
PSP;2014;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;SKJ;84.03209;0;NA
PSP;2014;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;BET;9.6;0;NA
PSP;2014;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;SKJ;9.27;0;NA
PSP;2014;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;YFT;115.054423;0;NA
PSP;2014;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;YFT;36.564246;0;NA
PSP;2014;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;BET;21.095141;0;NA
PSP;2014;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:2;SKJ;36.467419;0;NA
PSP;2015;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;YFT;2.728471;0;NA
PSP;2015;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;BET;1.345;0;NA
PSP;2015;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;SKJ;16.741;0;NA
PSP;2015;1;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;YFT;5.609;0;NA
PSP;2015;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;BET;1.582;0;NA
PSP;2015;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;SKJ;30;0;NA
PSP;2016;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;YFT;11.822;0;NA
PSP;2016;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;BET;24.72103;0;NA
PSP;2016;2;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:2;SKJ;40.406253;0;NA
PSP;2016;3;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;YFT;18.139307;0;NA
PSP;2016;1;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;BET;1.464;0;NA
PSP;2016;4;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;SKJ;18.175;0;NA
PSP;2017;1;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;YFT;28.418;0;NA
PSP;2017;5;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;BUM;0.331;0;NA
PSP;2017;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;CXS;0.006;0;NA
PSP;2017;6;VL1824;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;DOL;0.152;0;NA
PSP;2017;1;VL2440;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;WAH;0.041;0;NA
PSP;2017;7;VL0006;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1005:110:3;BET;3.548;0;NA
PSP;2017;8;VL0612;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:3;SKJ;67.185;0;NA
PSP;2018;1;VL1218;DFN;GTR;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:3;YFT;28.517;0;NA
PSP;2018;1;VL1824;DFN;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:3;YFT;79.165562;0;NA
PSP;2018;2;VL2440;DFN;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:3;BET;1.215;0;NA
PSP;2018;3;VL0006;DFN;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:3;SKJ;18.908;0;NA
PSP;2018;1;VL0612;DFN;GTR;NK;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1005:110:3;YFT;23.407;0;NA
